_vname_,_label_,_x_,_yhat_,_ids_
protective_behaviour_nomask_scale,model_1b_rf_explainer,1.0,0.4580687907850342,0
protective_behaviour_nomask_scale,model_1b_rf_explainer,1.04,0.4580687907850342,0
protective_behaviour_nomask_scale,model_1b_rf_explainer,1.08,0.4580687907850342,0
protective_behaviour_nomask_scale,model_1b_rf_explainer,1.12,0.4580687907850342,0
protective_behaviour_nomask_scale,model_1b_rf_explainer,1.16,0.4580687907850342,0
protective_behaviour_nomask_scale,model_1b_rf_explainer,1.2,0.4580687907850342,0
protective_behaviour_nomask_scale,model_1b_rf_explainer,1.24,0.4580687907850342,0
protective_behaviour_nomask_scale,model_1b_rf_explainer,1.28,0.4580687907850342,0
protective_behaviour_nomask_scale,model_1b_rf_explainer,1.32,0.4580687907850342,0
protective_behaviour_nomask_scale,model_1b_rf_explainer,1.3599999999999999,0.4580687907850342,0
protective_behaviour_nomask_scale,model_1b_rf_explainer,1.4,0.4580687907850342,0
protective_behaviour_nomask_scale,model_1b_rf_explainer,1.44,0.4580687907850342,0
protective_behaviour_nomask_scale,model_1b_rf_explainer,1.48,0.4580687907850342,0
protective_behaviour_nomask_scale,model_1b_rf_explainer,1.52,0.5544169964462825,0
protective_behaviour_nomask_scale,model_1b_rf_explainer,1.56,0.5544169964462825,0
protective_behaviour_nomask_scale,model_1b_rf_explainer,1.6,0.5544169964462825,0
protective_behaviour_nomask_scale,model_1b_rf_explainer,1.6400000000000001,0.5544169964462825,0
protective_behaviour_nomask_scale,model_1b_rf_explainer,1.6800000000000002,0.5544169964462825,0
protective_behaviour_nomask_scale,model_1b_rf_explainer,1.72,0.5544169964462825,0
protective_behaviour_nomask_scale,model_1b_rf_explainer,1.76,0.5544169964462825,0
protective_behaviour_nomask_scale,model_1b_rf_explainer,1.8,0.5544169964462825,0
protective_behaviour_nomask_scale,model_1b_rf_explainer,1.8399999999999999,0.5544169964462825,0
protective_behaviour_nomask_scale,model_1b_rf_explainer,1.88,0.5544169964462825,0
protective_behaviour_nomask_scale,model_1b_rf_explainer,1.92,0.5544169964462825,0
protective_behaviour_nomask_scale,model_1b_rf_explainer,1.96,0.5544169964462825,0
protective_behaviour_nomask_scale,model_1b_rf_explainer,2.0,0.5544169964462825,0
protective_behaviour_nomask_scale,model_1b_rf_explainer,2.04,0.554955794907081,0
protective_behaviour_nomask_scale,model_1b_rf_explainer,2.08,0.554955794907081,0
protective_behaviour_nomask_scale,model_1b_rf_explainer,2.12,0.554955794907081,0
protective_behaviour_nomask_scale,model_1b_rf_explainer,2.16,0.554955794907081,0
protective_behaviour_nomask_scale,model_1b_rf_explainer,2.2,0.554955794907081,0
protective_behaviour_nomask_scale,model_1b_rf_explainer,2.24,0.554955794907081,0
protective_behaviour_nomask_scale,model_1b_rf_explainer,2.2800000000000002,0.554955794907081,0
protective_behaviour_nomask_scale,model_1b_rf_explainer,2.3200000000000003,0.554955794907081,0
protective_behaviour_nomask_scale,model_1b_rf_explainer,2.3600000000000003,0.554955794907081,0
protective_behaviour_nomask_scale,model_1b_rf_explainer,2.4000000000000004,0.554955794907081,0
protective_behaviour_nomask_scale,model_1b_rf_explainer,2.44,0.554955794907081,0
protective_behaviour_nomask_scale,model_1b_rf_explainer,2.48,0.554955794907081,0
protective_behaviour_nomask_scale,model_1b_rf_explainer,2.52,0.5785027571063505,0
protective_behaviour_nomask_scale,model_1b_rf_explainer,2.56,0.5785027571063505,0
protective_behaviour_nomask_scale,model_1b_rf_explainer,2.6,0.5785027571063505,0
protective_behaviour_nomask_scale,model_1b_rf_explainer,2.64,0.5785027571063505,0
